company_code,dt,attn_volume,greed_count,mean_greed_score,greed_ratio
272110,2023-05-19,48,15,2.125,0.3125
272110,2023-05-20,3,0,2.0,0.0
373220,2023-05-14,24,7,2.2916666666666665,0.2916666666666667
373220,2023-05-15,104,23,1.9326923076923077,0.22115384615384615
373220,2023-05-16,93,16,1.6344086021505377,0.17204301075268819
373220,2023-05-17,113,29,1.8938053097345133,0.25663716814159293
373220,2023-05-18,57,16,2.1578947368421053,0.2807017543859649
373220,2023-05-19,81,16,1.728395061728395,0.19753086419753085
373220,2023-05-20,20,5,2.15,0.25
000660,2023-05-21,34,6,2.0294117647058822,0.17647058823529413
000660,2023-05-22,217,65,2.110599078341014,0.2995391705069124
000660,2023-05-23,114,32,2.1578947368421053,0.2807017543859649
000660,2023-05-24,132,37,2.0833333333333335,0.2803030303030303
000660,2023-05-25,590,185,2.016949152542373,0.3135593220338983
000660,2023-05-26,767,263,2.1290743155149934,0.3428943937418514
000660,2023-05-27,111,37,2.1531531531531534,0.3333333333333333
005380,2023-05-21,45,14,2.1555555555555554,0.3111111111111111
005380,2023-05-22,138,46,2.1231884057971016,0.3333333333333333
005380,2023-05-23,167,46,2.0,0.2754491017964072
005380,2023-05-24,136,52,2.1470588235294117,0.38235294117647056
005380,2023-05-25,199,52,1.9195979899497488,0.2613065326633166
005380,2023-05-26,213,52,1.9624413145539905,0.24413145539906103
005380,2023-05-27,41,14,2.2195121951219514,0.34146341463414637
005930,2023-05-21,1340,195,1.9059701492537313,0.1455223880597015
005930,2023-05-22,2137,404,1.9845577912962096,0.18905007019185774
005930,2023-05-23,1800,308,1.9266666666666667,0.1711111111111111
005930,2023-05-24,1876,281,1.8757995735607675,0.1497867803837953
005930,2023-05-25,2298,478,1.9699738903394255,0.20800696257615317
005930,2023-05-26,2624,647,2.0144817073170733,0.24657012195121952
005930,2023-05-27,1428,257,1.9397759103641457,0.1799719887955182
033100,2023-05-21,2,0,2.0,0.0
033100,2023-05-22,6,1,2.1666666666666665,0.16666666666666666
033100,2023-05-23,5,0,2.0,0.0
033100,2023-05-24,6,0,2.0,0.0
033100,2023-05-25,2,0,2.0,0.0
033100,2023-05-26,8,1,1.875,0.125
033100,2023-05-27,3,0,2.0,0.0
080220,2023-05-21,6,2,2.3333333333333335,0.3333333333333333
080220,2023-05-22,29,6,1.9655172413793103,0.20689655172413793
080220,2023-05-23,10,0,1.8,0.0
080220,2023-05-24,10,4,2.1,0.4
080220,2023-05-25,61,24,2.2131147540983607,0.39344262295081966
080220,2023-05-26,74,28,2.3378378378378377,0.3783783783783784
080220,2023-05-27,8,3,2.25,0.375
105560,2023-05-21,2,0,2.0,0.0
105560,2023-05-22,15,4,2.0,0.26666666666666666
105560,2023-05-23,13,0,1.4615384615384615,0.0
105560,2023-05-24,13,3,2.076923076923077,0.23076923076923078
105560,2023-05-25,41,7,1.8048780487804879,0.17073170731707318
105560,2023-05-26,30,10,2.1666666666666665,0.3333333333333333
105560,2023-05-27,2,1,1.5,0.5
190510,2023-05-22,9,4,2.4444444444444446,0.4444444444444444
190510,2023-05-23,17,4,2.1176470588235294,0.23529411764705882
190510,2023-05-24,5,1,2.2,0.2
190510,2023-05-25,4,2,2.0,0.5
190510,2023-05-26,12,1,1.5,0.08333333333333333
190510,2023-05-27,4,2,1.75,0.5
272110,2023-05-21,3,0,2.0,0.0
272110,2023-05-22,5,0,1.2,0.0
272110,2023-05-23,4,1,2.0,0.25
272110,2023-05-24,7,1,1.8571428571428572,0.14285714285714285
272110,2023-05-25,8,4,2.5,0.5
272110,2023-05-26,21,6,2.0,0.2857142857142857
272110,2023-05-27,5,0,1.8,0.0
373220,2023-05-21,36,7,2.0277777777777777,0.19444444444444445
373220,2023-05-22,66,18,2.0303030303030303,0.2727272727272727
373220,2023-05-23,86,24,2.1511627906976742,0.27906976744186046
373220,2023-05-24,68,25,2.161764705882353,0.36764705882352944
373220,2023-05-25,63,18,2.0476190476190474,0.2857142857142857
373220,2023-05-26,78,22,1.9743589743589745,0.28205128205128205
373220,2023-05-27,14,2,1.9285714285714286,0.14285714285714285
000660,2023-05-28,98,28,2.2448979591836733,0.2857142857142857
000660,2023-05-29,122,28,2.081967213114754,0.22950819672131148
000660,2023-05-30,509,156,2.0275049115913557,0.30648330058939094
000660,2023-05-31,310,85,1.9064516129032258,0.27419354838709675
000660,2023-06-01,373,110,1.970509383378016,0.2949061662198391
000660,2023-06-02,200,69,2.075,0.345
000660,2023-06-03,44,10,1.9545454545454546,0.22727272727272727
005380,2023-05-28,29,5,2.0,0.1724137931034483
005380,2023-05-29,53,7,1.9056603773584906,0.1320754716981132
005380,2023-05-30,393,79,1.8575063613231553,0.2010178117048346
005380,2023-05-31,229,52,1.8733624454148472,0.22707423580786026
005380,2023-06-01,267,60,1.8689138576779025,0.2247191011235955
005380,2023-06-02,117,30,1.9401709401709402,0.2564102564102564
005380,2023-06-03,41,9,1.853658536585366,0.21951219512195122
005930,2023-05-28,1541,190,1.8780012978585334,0.12329656067488644
005930,2023-05-29,1761,222,1.892106757524134,0.1260647359454855
005930,2023-05-30,2566,628,2.010522213561964,0.24473889321901793
005930,2023-05-31,2817,486,1.9052183173588924,0.17252396166134185
005930,2023-06-01,2120,345,1.9117924528301886,0.16273584905660377
005930,2023-06-02,1995,349,1.9238095238095239,0.174937343358396
005930,2023-06-03,1504,214,1.8710106382978724,0.1422872340425532
033100,2023-05-29,1,0,2.0,0.0
033100,2023-05-30,4,1,2.0,0.25
033100,2023-05-31,9,3,2.3333333333333335,0.3333333333333333
033100,2023-06-01,22,5,2.3181818181818183,0.22727272727272727
033100,2023-06-02,36,5,1.8611111111111112,0.1388888888888889
033100,2023-06-03,4,1,2.0,0.25
064850,2023-05-31,1,0,2.0,0.0
064850,2023-06-01,1,0,2.0,0.0
064850,2023-06-02,2,1,2.5,0.5
080220,2023-05-28,10,2,1.9,0.2
080220,2023-05-29,6,1,2.1666666666666665,0.16666666666666666
080220,2023-05-30,49,17,2.0,0.3469387755102041
080220,2023-05-31,33,5,1.6666666666666667,0.15151515151515152
080220,2023-06-01,11,5,2.272727272727273,0.45454545454545453
080220,2023-06-02,19,8,2.1052631578947367,0.42105263157894735
080220,2023-06-03,1,0,2.0,0.0
105560,2023-05-28,3,1,2.3333333333333335,0.3333333333333333
105560,2023-05-29,4,0,1.75,0.0
105560,2023-05-30,12,4,2.0,0.3333333333333333
105560,2023-05-31,19,7,2.1578947368421053,0.3684210526315789
105560,2023-06-01,92,17,1.7717391304347827,0.18478260869565216
105560,2023-06-02,41,10,2.0,0.24390243902439024
105560,2023-06-03,14,1,1.8571428571428572,0.07142857142857142
190510,2023-05-28,3,0,2.0,0.0
190510,2023-05-29,4,0,2.0,0.0
190510,2023-05-30,9,0,2.0,0.0
190510,2023-05-31,8,4,2.375,0.5
190510,2023-06-01,24,5,1.9583333333333333,0.20833333333333334
190510,2023-06-02,32,10,2.0,0.3125
190510,2023-06-03,7,1,2.142857142857143,0.14285714285714285
272110,2023-05-28,6,1,2.0,0.16666666666666666
272110,2023-05-29,2,0,2.0,0.0
272110,2023-05-30,14,7,2.5,0.5
272110,2023-05-31,8,4,2.125,0.5
272110,2023-06-01,4,2,2.25,0.5
272110,2023-06-02,4,3,3.25,0.75
272110,2023-06-03,1,1,4.0,1.0
373220,2023-05-28,34,6,2.0588235294117645,0.17647058823529413
373220,2023-05-29,27,5,2.185185185185185,0.18518518518518517
373220,2023-05-30,82,28,2.1707317073170733,0.34146341463414637
373220,2023-05-31,123,49,2.186991869918699,0.3983739837398374
373220,2023-06-01,134,40,1.9029850746268657,0.29850746268656714
373220,2023-06-02,87,23,1.9655172413793103,0.26436781609195403
373220,2023-06-03,17,7,2.411764705882353,0.4117647058823529
000660,2023-06-04,48,9,1.75,0.1875
000660,2023-06-05,145,42,2.075862068965517,0.2896551724137931
000660,2023-06-06,45,12,2.0,0.26666666666666666
000660,2023-06-07,107,27,1.9626168224299065,0.2523364485981308
000660,2023-06-08,233,85,2.2017167381974247,0.3648068669527897
000660,2023-06-09,336,117,2.1398809523809526,0.3482142857142857
000660,2023-06-10,57,17,2.3508771929824563,0.2982456140350877
005380,2023-06-04,56,6,1.9107142857142858,0.10714285714285714
005380,2023-06-05,101,19,1.891089108910891,0.18811881188118812
005380,2023-06-06,55,12,2.109090909090909,0.21818181818181817
005380,2023-06-07,372,74,1.85752688172043,0.1989247311827957
005380,2023-06-08,154,38,1.9935064935064934,0.24675324675324675
005380,2023-06-09,179,30,1.7877094972067038,0.16759776536312848
005380,2023-06-10,38,8,2.1578947368421053,0.21052631578947367
005930,2023-06-04,1356,161,1.8665191740412979,0.1187315634218289
005930,2023-06-05,1832,275,1.8744541484716157,0.15010917030567686
005930,2023-06-06,1457,207,1.8716540837336995,0.14207275223061083
005930,2023-06-07,1980,301,1.893939393939394,0.15202020202020203
005930,2023-06-08,1817,284,1.8811227297743534,0.15630159603742433
005930,2023-06-09,1817,281,1.9168959823885525,0.1546505228398459
005930,2023-06-10,1476,192,1.9044715447154472,0.13008130081300814
033100,2023-06-05,12,4,2.0833333333333335,0.3333333333333333
033100,2023-06-06,3,2,2.6666666666666665,0.6666666666666666
033100,2023-06-07,7,2,2.2857142857142856,0.2857142857142857
033100,2023-06-08,6,2,2.1666666666666665,0.3333333333333333
033100,2023-06-09,8,0,1.875,0.0
033100,2023-06-10,1,0,2.0,0.0
064850,2023-06-04,1,0,2.0,0.0
080220,2023-06-05,15,4,1.8666666666666667,0.26666666666666666
080220,2023-06-07,20,6,2.05,0.3
080220,2023-06-08,26,10,1.9615384615384615,0.38461538461538464
080220,2023-06-09,13,4,1.7692307692307692,0.3076923076923077
105560,2023-06-04,6,0,2.0,0.0
105560,2023-06-05,29,9,2.2413793103448274,0.3103448275862069
105560,2023-06-06,13,1,2.0,0.07692307692307693
105560,2023-06-07,38,10,1.894736842105263,0.2631578947368421
105560,2023-06-08,31,2,2.0,0.06451612903225806
105560,2023-06-09,27,9,2.2222222222222223,0.3333333333333333
105560,2023-06-10,9,1,1.8888888888888888,0.1111111111111111
190510,2023-06-04,6,2,2.3333333333333335,0.3333333333333333
190510,2023-06-05,6,2,1.6666666666666667,0.3333333333333333
190510,2023-06-06,12,3,2.1666666666666665,0.25
190510,2023-06-07,23,7,1.9565217391304348,0.30434782608695654
190510,2023-06-08,9,2,2.111111111111111,0.2222222222222222
190510,2023-06-09,8,0,0.75,0.0
190510,2023-06-10,2,0,1.5,0.0
272110,2023-06-05,6,2,2.5,0.3333333333333333
272110,2023-06-06,2,0,2.0,0.0
272110,2023-06-07,6,2,2.1666666666666665,0.3333333333333333
272110,2023-06-08,6,0,1.8333333333333333,0.0
272110,2023-06-09,6,3,2.5,0.5
373220,2023-06-04,18,3,2.2222222222222223,0.16666666666666666
373220,2023-06-05,72,22,1.9305555555555556,0.3055555555555556
373220,2023-06-06,15,1,1.8666666666666667,0.06666666666666667
373220,2023-06-07,143,55,2.174825174825175,0.38461538461538464
373220,2023-06-08,104,30,1.9326923076923077,0.28846153846153844
373220,2023-06-09,126,50,2.1746031746031744,0.3968253968253968
373220,2023-06-10,16,6,2.1875,0.375
000660,2023-06-11,50,12,2.04,0.24
000660,2023-06-12,168,49,1.994047619047619,0.2916666666666667
000660,2023-06-13,412,143,2.128640776699029,0.3470873786407767
000660,2023-06-14,215,71,2.0651162790697675,0.3302325581395349
000660,2023-06-15,212,62,1.9669811320754718,0.29245283018867924
000660,2023-06-16,255,59,1.8549019607843138,0.23137254901960785
000660,2023-06-17,37,11,1.9189189189189189,0.2972972972972973
005380,2023-06-11,33,13,2.303030303030303,0.3939393939393939
005380,2023-06-12,138,30,1.7826086956521738,0.21739130434782608
005380,2023-06-13,178,42,1.8764044943820224,0.23595505617977527
005380,2023-06-14,203,53,1.980295566502463,0.26108374384236455
005380,2023-06-15,144,40,1.9652777777777777,0.2777777777777778
005380,2023-06-16,190,36,1.7210526315789474,0.18947368421052632
005380,2023-06-17,42,4,1.9047619047619047,0.09523809523809523
005930,2023-06-11,1711,212,1.8585622443015781,0.12390414962010521
005930,2023-06-12,2111,261,1.8484130743723355,0.12363808621506395
005930,2023-06-13,2062,321,1.899612027158099,0.1556741028128031
005930,2023-06-14,2068,286,1.8897485493230175,0.13829787234042554
005930,2023-06-15,1894,278,1.899155227032735,0.146779303062302
005930,2023-06-16,1651,233,1.878861296184131,0.14112658994548757
005930,2023-06-17,1357,193,1.8776713338246132,0.14222549742078114
033100,2023-06-11,2,0,2.0,0.0
033100,2023-06-12,9,1,1.8888888888888888,0.1111111111111111
033100,2023-06-13,5,0,1.8,0.0
033100,2023-06-14,8,2,2.0,0.25
033100,2023-06-15,6,0,2.0,0.0
033100,2023-06-16,11,1,1.5454545454545454,0.09090909090909091
033100,2023-06-17,2,0,2.0,0.0
064850,2023-06-13,1,0,1.0,0.0
064850,2023-06-16,1,0,2.0,0.0
080220,2023-06-12,6,3,2.5,0.5
080220,2023-06-13,24,4,1.875,0.16666666666666666
080220,2023-06-14,13,6,2.230769230769231,0.46153846153846156
080220,2023-06-15,27,8,2.1481481481481484,0.2962962962962963
080220,2023-06-16,22,7,2.227272727272727,0.3181818181818182
080220,2023-06-17,3,1,2.3333333333333335,0.3333333333333333
105560,2023-06-11,12,1,1.9166666666666667,0.08333333333333333
105560,2023-06-12,37,6,1.945945945945946,0.16216216216216217
105560,2023-06-13,26,2,1.7307692307692308,0.07692307692307693
105560,2023-06-14,26,4,1.8846153846153846,0.15384615384615385
105560,2023-06-15,30,6,1.9333333333333333,0.2
105560,2023-06-16,32,4,1.75,0.125
105560,2023-06-17,8,1,2.25,0.125
190510,2023-06-11,1,0,2.0,0.0
190510,2023-06-12,31,6,1.7096774193548387,0.1935483870967742
190510,2023-06-13,17,8,2.176470588235294,0.47058823529411764
190510,2023-06-14,21,1,1.4761904761904763,0.047619047619047616
190510,2023-06-15,23,4,1.826086956521739,0.17391304347826086
190510,2023-06-16,10,3,1.3,0.3
190510,2023-06-17,2,0,2.0,0.0
272110,2023-06-11,1,0,2.0,0.0
272110,2023-06-12,4,0,0.75,0.0
272110,2023-06-13,6,1,2.1666666666666665,0.16666666666666666
272110,2023-06-14,5,0,1.2,0.0
272110,2023-06-15,3,1,2.3333333333333335,0.3333333333333333
272110,2023-06-16,1,0,2.0,0.0
373220,2023-06-11,13,6,2.1538461538461537,0.46153846153846156
373220,2023-06-12,84,32,2.130952380952381,0.38095238095238093
373220,2023-06-13,83,27,2.0963855421686746,0.3253012048192771
373220,2023-06-14,149,39,1.9731543624161074,0.26174496644295303
373220,2023-06-15,124,31,1.9516129032258065,0.25
373220,2023-06-16,104,27,1.9903846153846154,0.25961538461538464
373220,2023-06-17,52,16,1.9230769230769231,0.3076923076923077
000660,2023-06-18,42,6,1.7380952380952381,0.14285714285714285
000660,2023-06-19,349,95,1.9570200573065903,0.2722063037249284
000660,2023-06-20,229,56,2.0,0.2445414847161572
000660,2023-06-21,134,39,2.08955223880597,0.291044776119403
000660,2023-06-22,181,42,1.8121546961325967,0.23204419889502761
000660,2023-06-23,187,44,1.7967914438502675,0.23529411764705882
000660,2023-06-24,45,12,2.066666666666667,0.26666666666666666
005380,2023-06-18,63,6,1.8412698412698412,0.09523809523809523
005380,2023-06-19,138,30,1.855072463768116,0.21739130434782608
005380,2023-06-20,175,31,1.8114285714285714,0.17714285714285713
005380,2023-06-21,343,124,2.128279883381924,0.36151603498542273
005380,2023-06-22,177,40,2.0,0.22598870056497175
005380,2023-06-23,167,30,1.8502994011976048,0.17964071856287425
005380,2023-06-24,63,4,1.7301587301587302,0.06349206349206349
005930,2023-06-18,1539,187,1.8499025341130604,0.12150747238466536
005930,2023-06-19,2045,255,1.841075794621027,0.12469437652811736
005930,2023-06-20,1887,248,1.8288288288288288,0.13142554319024907
005930,2023-06-21,1910,248,1.8277486910994765,0.12984293193717278
005930,2023-06-22,1776,241,1.8147522522522523,0.1356981981981982
005930,2023-06-23,1704,229,1.8474178403755868,0.13438967136150234
005930,2023-06-24,1394,173,1.9110473457675754,0.12410329985652797
033100,2023-06-18,2,0,1.5,0.0
033100,2023-06-19,4,0,2.0,0.0
033100,2023-06-20,6,1,2.1666666666666665,0.16666666666666666
033100,2023-06-21,6,1,1.3333333333333333,0.16666666666666666
033100,2023-06-22,8,0,1.75,0.0
033100,2023-06-23,4,0,2.0,0.0
033100,2023-06-24,3,1,2.0,0.3333333333333333
064850,2023-06-21,1,0,2.0,0.0
064850,2023-06-24,1,0,1.0,0.0
080220,2023-06-18,1,1,3.0,1.0
080220,2023-06-19,7,1,2.0,0.14285714285714285
080220,2023-06-20,16,5,1.875,0.3125
080220,2023-06-21,10,2,1.8,0.2
080220,2023-06-22,21,2,1.5238095238095237,0.09523809523809523
080220,2023-06-23,9,1,1.5555555555555556,0.1111111111111111
105560,2023-06-18,6,0,2.0,0.0
105560,2023-06-19,25,5,1.8,0.2
105560,2023-06-20,42,11,1.9285714285714286,0.2619047619047619
105560,2023-06-21,70,13,1.8142857142857143,0.18571428571428572
105560,2023-06-22,25,3,2.04,0.12
105560,2023-06-23,54,7,1.7777777777777777,0.12962962962962962
105560,2023-06-24,11,1,2.0,0.09090909090909091
190510,2023-06-18,8,2,2.5,0.25
190510,2023-06-19,11,3,2.1818181818181817,0.2727272727272727
190510,2023-06-20,9,2,1.8888888888888888,0.2222222222222222
190510,2023-06-21,7,2,2.4285714285714284,0.2857142857142857
190510,2023-06-22,15,3,1.4666666666666666,0.2
190510,2023-06-23,13,3,2.230769230769231,0.23076923076923078
190510,2023-06-24,1,0,2.0,0.0
272110,2023-06-19,4,1,2.0,0.25
272110,2023-06-20,3,0,1.0,0.0
272110,2023-06-21,4,0,1.75,0.0
272110,2023-06-22,2,0,2.0,0.0
272110,2023-06-23,4,1,2.25,0.25
373220,2023-06-18,67,11,1.835820895522388,0.16417910447761194
373220,2023-06-19,613,147,1.8939641109298533,0.2398042414355628
373220,2023-06-20,220,53,1.8590909090909091,0.2409090909090909
373220,2023-06-21,191,43,1.8952879581151831,0.225130890052356
373220,2023-06-22,129,44,2.054263565891473,0.34108527131782945
373220,2023-06-23,89,20,1.9550561797752808,0.2247191011235955
373220,2023-06-24,19,5,2.3157894736842106,0.2631578947368421
000660,2023-06-25,30,6,2.066666666666667,0.2
000660,2023-06-26,257,69,1.9766536964980546,0.26848249027237353
000660,2023-06-27,200,52,1.92,0.26
000660,2023-06-28,169,60,2.165680473372781,0.35502958579881655
000660,2023-06-29,230,60,2.0739130434782607,0.2608695652173913
000660,2023-06-30,132,34,1.9696969696969697,0.25757575757575757
000660,2023-07-01,48,10,2.1458333333333335,0.20833333333333334
005380,2023-06-25,48,8,2.0416666666666665,0.16666666666666666
005380,2023-06-26,141,31,1.8652482269503545,0.2198581560283688
005380,2023-06-27,214,73,2.121495327102804,0.3411214953271028
005380,2023-06-28,217,51,2.032258064516129,0.2350230414746544
005380,2023-06-29,159,36,1.9433962264150944,0.22641509433962265
005380,2023-06-30,215,55,1.9906976744186047,0.2558139534883721
005380,2023-07-01,39,8,1.9743589743589745,0.20512820512820512
005930,2023-06-25,1536,170,1.86328125,0.11067708333333333
005930,2023-06-26,1696,228,1.9003537735849056,0.13443396226415094
005930,2023-06-27,1678,224,1.82777115613826,0.133492252681764
005930,2023-06-28,1951,297,1.8559712967708868,0.1522296258329062
005930,2023-06-29,1727,210,1.8436595251881875,0.12159814707585408
005930,2023-06-30,1593,179,1.8675455116133082,0.11236660389202763
005930,2023-07-01,1303,168,1.8994627782041442,0.1289332310053722
033100,2023-06-26,7,1,1.8571428571428572,0.14285714285714285
033100,2023-06-27,9,2,2.0,0.2222222222222222
033100,2023-06-28,7,0,1.5714285714285714,0.0
033100,2023-06-29,13,2,2.0,0.15384615384615385
033100,2023-06-30,26,5,2.0384615384615383,0.19230769230769232
033100,2023-07-01,7,5,2.857142857142857,0.7142857142857143
064850,2023-06-28,1,0,1.0,0.0
080220,2023-06-26,8,4,2.375,0.5
080220,2023-06-27,4,1,1.25,0.25
080220,2023-06-28,5,2,1.8,0.4
080220,2023-06-29,13,2,1.9230769230769231,0.15384615384615385
080220,2023-06-30,9,5,2.3333333333333335,0.5555555555555556
080220,2023-07-01,1,0,2.0,0.0
105560,2023-06-25,10,1,2.1,0.1
105560,2023-06-26,11,2,2.1818181818181817,0.18181818181818182
105560,2023-06-27,22,5,2.090909090909091,0.22727272727272727
105560,2023-06-28,34,4,1.9411764705882353,0.11764705882352941
105560,2023-06-29,47,11,2.148936170212766,0.23404255319148937
105560,2023-06-30,31,7,1.967741935483871,0.22580645161290322
105560,2023-07-01,17,6,2.3529411764705883,0.35294117647058826
190510,2023-06-25,2,0,1.5,0.0
190510,2023-06-26,2,0,1.5,0.0
190510,2023-06-27,9,4,1.8888888888888888,0.4444444444444444
190510,2023-06-28,10,0,1.4,0.0
190510,2023-06-29,21,6,1.8095238095238095,0.2857142857142857
190510,2023-06-30,10,1,1.4,0.1
190510,2023-07-01,2,0,2.0,0.0
272110,2023-06-25,1,0,1.0,0.0
272110,2023-06-26,5,2,2.4,0.4
272110,2023-06-27,1,0,2.0,0.0
272110,2023-06-28,4,1,2.25,0.25
272110,2023-06-29,2,2,3.0,1.0
272110,2023-06-30,2,1,2.0,0.5
373220,2023-06-25,17,4,2.0588235294117645,0.23529411764705882
373220,2023-06-26,32,8,1.875,0.25
373220,2023-06-27,65,17,2.046153846153846,0.26153846153846155
373220,2023-06-28,142,37,1.795774647887324,0.2605633802816901
373220,2023-06-29,99,29,2.0707070707070705,0.29292929292929293
373220,2023-06-30,63,17,1.9682539682539681,0.2698412698412698
373220,2023-07-01,16,1,2.0,0.0625
000660,2023-07-02,51,11,1.8627450980392157,0.21568627450980393
000660,2023-07-03,99,25,2.0303030303030303,0.25252525252525254
000660,2023-07-04,78,19,2.0,0.24358974358974358
000660,2023-07-05,117,29,1.9316239316239316,0.24786324786324787
000660,2023-07-06,218,52,1.8669724770642202,0.23853211009174313
000660,2023-07-07,144,36,1.875,0.25
000660,2023-07-08,32,7,1.875,0.21875
005380,2023-07-02,52,9,2.0,0.17307692307692307
005380,2023-07-03,225,52,1.8977777777777778,0.2311111111111111
005380,2023-07-04,237,68,2.037974683544304,0.2869198312236287
005380,2023-07-05,182,35,1.7197802197802199,0.19230769230769232
005380,2023-07-06,163,50,1.9631901840490797,0.3067484662576687
005380,2023-07-07,161,41,1.9751552795031055,0.2546583850931677
005380,2023-07-08,53,8,1.849056603773585,0.1509433962264151
005930,2023-07-02,1342,165,1.879284649776453,0.12295081967213115
005930,2023-07-03,1597,234,1.8284283030682529,0.14652473387601753
005930,2023-07-04,1665,222,1.8438438438438438,0.13333333333333333
005930,2023-07-05,1657,236,1.820760410380205,0.1424260712130356
005930,2023-07-06,1933,269,1.8613554061045008,0.13916192446973616
005930,2023-07-07,3499,584,1.8430980280080023,0.1669048299514147
005930,2023-07-08,1894,215,1.8315733896515312,0.11351636747624076
033100,2023-07-02,10,1,1.5,0.1
033100,2023-07-03,24,12,2.3333333333333335,0.5
033100,2023-07-04,14,3,2.0,0.21428571428571427
033100,2023-07-05,7,2,2.2857142857142856,0.2857142857142857
033100,2023-07-06,7,0,2.0,0.0
033100,2023-07-07,6,2,2.6666666666666665,0.3333333333333333
033100,2023-07-08,1,0,2.0,0.0
080220,2023-07-02,1,0,2.0,0.0
080220,2023-07-03,9,0,1.5555555555555556,0.0
080220,2023-07-04,8,2,1.875,0.25
080220,2023-07-05,12,3,1.9166666666666667,0.25
080220,2023-07-06,19,5,1.894736842105263,0.2631578947368421
080220,2023-07-07,29,3,1.6551724137931034,0.10344827586206896
080220,2023-07-08,3,0,1.3333333333333333,0.0
105560,2023-07-02,14,0,1.8571428571428572,0.0
105560,2023-07-03,16,3,2.0625,0.1875
105560,2023-07-04,17,4,2.176470588235294,0.23529411764705882
105560,2023-07-05,40,8,1.75,0.2
105560,2023-07-06,70,14,2.0,0.2
105560,2023-07-07,38,9,1.9210526315789473,0.23684210526315788
105560,2023-07-08,10,3,2.0,0.3
190510,2023-07-02,2,1,2.5,0.5
190510,2023-07-03,4,4,3.5,1.0
190510,2023-07-04,11,5,2.4545454545454546,0.45454545454545453
190510,2023-07-05,6,2,2.3333333333333335,0.3333333333333333
190510,2023-07-06,8,2,1.875,0.25
190510,2023-07-07,12,3,1.8333333333333333,0.25
272110,2023-07-03,10,3,2.3,0.3
272110,2023-07-04,21,7,2.238095238095238,0.3333333333333333
272110,2023-07-05,9,4,2.5555555555555554,0.4444444444444444
272110,2023-07-06,5,1,1.6,0.2
272110,2023-07-07,2,1,1.5,0.5
272110,2023-07-08,1,1,3.0,1.0
373220,2023-07-02,10,1,2.0,0.1
373220,2023-07-03,98,23,1.9795918367346939,0.23469387755102042
373220,2023-07-04,63,9,1.6349206349206349,0.14285714285714285
373220,2023-07-05,70,16,1.8142857142857143,0.22857142857142856
373220,2023-07-06,57,20,2.210526315789474,0.3508771929824561
373220,2023-07-07,229,50,1.8908296943231442,0.2183406113537118
373220,2023-07-08,26,5,1.9615384615384615,0.19230769230769232
000660,2023-07-09,25,7,2.08,0.28
000660,2023-07-10,129,46,2.062015503875969,0.35658914728682173
000660,2023-07-11,101,35,2.108910891089109,0.3465346534653465
000660,2023-07-12,88,31,2.1818181818181817,0.3522727272727273
000660,2023-07-13,137,37,1.9854014598540146,0.27007299270072993
000660,2023-07-14,225,79,2.1155555555555554,0.3511111111111111
000660,2023-07-15,34,8,1.911764705882353,0.23529411764705882
005380,2023-07-09,59,7,1.8983050847457628,0.11864406779661017
005380,2023-07-10,189,56,1.9841269841269842,0.2962962962962963
005380,2023-07-11,194,42,1.8608247422680413,0.21649484536082475
005380,2023-07-12,300,61,1.8766666666666667,0.20333333333333334
005380,2023-07-13,242,44,1.8677685950413223,0.18181818181818182
005380,2023-07-14,254,65,2.062992125984252,0.2559055118110236
005380,2023-07-15,89,18,1.9213483146067416,0.20224719101123595
005930,2023-07-09,1777,203,1.8401800787844682,0.11423747889701745
005930,2023-07-10,2244,296,1.8186274509803921,0.1319073083778966
005930,2023-07-11,1968,254,1.8734756097560976,0.1290650406504065
005930,2023-07-12,1924,268,1.8674636174636174,0.1392931392931393
005930,2023-07-13,1933,259,1.8380755302638385,0.13398861872736678
005930,2023-07-14,2095,320,1.9255369928400954,0.15274463007159905
005930,2023-07-15,2021,275,1.8792676892627411,0.13607125185551708
033100,2023-07-09,2,0,1.0,0.0
033100,2023-07-10,5,1,2.2,0.2
033100,2023-07-11,10,6,2.8,0.6
033100,2023-07-12,7,0,1.7142857142857142,0.0
033100,2023-07-13,10,4,2.2,0.4
033100,2023-07-14,4,0,1.75,0.0
080220,2023-07-09,5,1,2.2,0.2
080220,2023-07-10,41,10,2.0,0.24390243902439024
080220,2023-07-11,20,3,1.8,0.15
080220,2023-07-12,15,6,2.1333333333333333,0.4
080220,2023-07-13,35,14,2.0285714285714285,0.4
080220,2023-07-14,21,6,2.0476190476190474,0.2857142857142857
105560,2023-07-09,31,2,1.8709677419354838,0.06451612903225806
105560,2023-07-10,21,1,1.9523809523809523,0.047619047619047616
105560,2023-07-11,17,6,2.176470588235294,0.35294117647058826
105560,2023-07-12,27,6,1.8518518518518519,0.2222222222222222
105560,2023-07-13,25,3,1.88,0.12
105560,2023-07-14,32,7,1.75,0.21875
105560,2023-07-15,14,2,1.6428571428571428,0.14285714285714285
190510,2023-07-09,2,0,2.0,0.0
190510,2023-07-10,10,2,1.6,0.2
190510,2023-07-11,12,1,1.3333333333333333,0.08333333333333333
190510,2023-07-12,6,2,1.8333333333333333,0.3333333333333333
190510,2023-07-13,7,3,2.4285714285714284,0.42857142857142855
190510,2023-07-14,8,2,2.125,0.25
190510,2023-07-15,1,1,3.0,1.0
