date,close,operating_income
19/02/2021,242000,1.65662E+12
22/02/2021,241500,1.65662E+12
23/02/2021,244500,1.65662E+12
24/02/2021,235000,1.65662E+12
25/02/2021,245000,1.65662E+12
26/02/2021,237000,1.65662E+12
02/03/2021,239000,1.65662E+12
03/03/2021,240000,1.65662E+12
04/03/2021,235000,1.65662E+12
05/03/2021,235000,1.65662E+12
08/03/2021,230500,1.65662E+12
09/03/2021,231500,1.65662E+12
10/03/2021,227500,1.65662E+12
11/03/2021,228500,1.65662E+12
12/03/2021,232500,1.65662E+12
15/03/2021,232000,1.65662E+12
16/03/2021,234000,1.65662E+12
17/03/2021,232000,1.65662E+12
18/03/2021,234000,1.65662E+12
19/03/2021,229500,1.65662E+12
22/03/2021,229000,1.65662E+12
23/03/2021,226500,1.65662E+12
24/03/2021,221000,1.65662E+12
25/03/2021,218000,1.65662E+12
26/03/2021,215500,1.65662E+12
29/03/2021,215500,1.65662E+12
30/03/2021,219500,1.65662E+12
31/03/2021,218000,1.65662E+12
01/04/2021,219000,1.886E+12
02/04/2021,233500,1.886E+12
05/04/2021,234000,1.886E+12
06/04/2021,230000,1.886E+12
07/04/2021,230000,1.886E+12
08/04/2021,231500,1.886E+12
09/04/2021,228500,1.886E+12
12/04/2021,226000,1.886E+12
13/04/2021,230000,1.886E+12
14/04/2021,232500,1.886E+12
15/04/2021,230500,1.886E+12
16/04/2021,231500,1.886E+12
19/04/2021,230000,1.886E+12
20/04/2021,229000,1.886E+12
21/04/2021,225500,1.886E+12
22/04/2021,226000,1.886E+12
23/04/2021,221000,1.886E+12
26/04/2021,221500,1.886E+12
27/04/2021,220000,1.886E+12
28/04/2021,221500,1.886E+12
29/04/2021,217500,1.886E+12
30/04/2021,212000,1.886E+12
03/05/2021,218000,1.886E+12
04/05/2021,223500,1.886E+12
06/05/2021,223500,1.886E+12
07/05/2021,224000,1.886E+12
10/05/2021,229500,1.886E+12
11/05/2021,226500,1.886E+12
12/05/2021,227500,1.886E+12
13/05/2021,229500,1.886E+12
14/05/2021,229000,1.886E+12
17/05/2021,227000,1.886E+12
18/05/2021,231000,1.886E+12
20/05/2021,224500,1.886E+12
21/05/2021,227500,1.886E+12
24/05/2021,228000,1.886E+12
25/05/2021,227500,1.886E+12
26/05/2021,223500,1.886E+12
27/05/2021,220500,1.886E+12
28/05/2021,232000,1.886E+12
31/05/2021,235000,1.886E+12
01/06/2021,237000,1.886E+12
02/06/2021,238000,1.886E+12
03/06/2021,238500,1.886E+12
04/06/2021,241500,1.886E+12
07/06/2021,241500,1.886E+12
08/06/2021,243500,1.886E+12
09/06/2021,239500,1.886E+12
10/06/2021,236000,1.886E+12
11/06/2021,238500,1.886E+12
14/06/2021,238000,1.886E+12
15/06/2021,237000,1.886E+12
16/06/2021,239500,1.886E+12
17/06/2021,236500,1.886E+12
18/06/2021,235000,1.886E+12
21/06/2021,233000,1.886E+12
22/06/2021,241000,1.886E+12
23/06/2021,242500,1.886E+12
24/06/2021,242500,1.886E+12
25/06/2021,243000,1.886E+12
28/06/2021,241000,1.886E+12
29/06/2021,239500,1.886E+12
30/06/2021,239500,1.886E+12
01/07/2021,242000,1.60667E+12
02/07/2021,239000,1.60667E+12
05/07/2021,236000,1.60667E+12
06/07/2021,236000,1.60667E+12
07/07/2021,232000,1.60667E+12
08/07/2021,229500,1.60667E+12
09/07/2021,226000,1.60667E+12
12/07/2021,230000,1.60667E+12
13/07/2021,230000,1.60667E+12
14/07/2021,230000,1.60667E+12
15/07/2021,231500,1.60667E+12
16/07/2021,230000,1.60667E+12
19/07/2021,227500,1.60667E+12
20/07/2021,227000,1.60667E+12
21/07/2021,228000,1.60667E+12
22/07/2021,228500,1.60667E+12
23/07/2021,225500,1.60667E+12
26/07/2021,224500,1.60667E+12
27/07/2021,225000,1.60667E+12
28/07/2021,222500,1.60667E+12
29/07/2021,222000,1.60667E+12
30/07/2021,218000,1.60667E+12
02/08/2021,220000,1.60667E+12
03/08/2021,223500,1.60667E+12
04/08/2021,225000,1.60667E+12
05/08/2021,223000,1.60667E+12
06/08/2021,222500,1.60667E+12
09/08/2021,221000,1.60667E+12
10/08/2021,219000,1.60667E+12
11/08/2021,218500,1.60667E+12
12/08/2021,219000,1.60667E+12
13/08/2021,217000,1.60667E+12
17/08/2021,213000,1.60667E+12
18/08/2021,212500,1.60667E+12
19/08/2021,206500,1.60667E+12
20/08/2021,201500,1.60667E+12
23/08/2021,204000,1.60667E+12
24/08/2021,209500,1.60667E+12
25/08/2021,209500,1.60667E+12
26/08/2021,210000,1.60667E+12
27/08/2021,208500,1.60667E+12
30/08/2021,210000,1.60667E+12
31/08/2021,212500,1.60667E+12
01/09/2021,215000,1.60667E+12
02/09/2021,211500,1.60667E+12
03/09/2021,214500,1.60667E+12
06/09/2021,215000,1.60667E+12
07/09/2021,212500,1.60667E+12
08/09/2021,213000,1.60667E+12
09/09/2021,208500,1.60667E+12
10/09/2021,206500,1.60667E+12
13/09/2021,205000,1.60667E+12
14/09/2021,209000,1.60667E+12
15/09/2021,209500,1.60667E+12
16/09/2021,208000,1.60667E+12
17/09/2021,209000,1.60667E+12
23/09/2021,208500,1.60667E+12
24/09/2021,207000,1.60667E+12
27/09/2021,204000,1.60667E+12
28/09/2021,201500,1.60667E+12
29/09/2021,201500,1.60667E+12
30/09/2021,200000,1.60667E+12
01/10/2021,193500,1.52966E+12
05/10/2021,193500,1.52966E+12
06/10/2021,194000,1.52966E+12
07/10/2021,201000,1.52966E+12
08/10/2021,205000,1.52966E+12
12/10/2021,204500,1.52966E+12
13/10/2021,211000,1.52966E+12
14/10/2021,209000,1.52966E+12
15/10/2021,208500,1.52966E+12
18/10/2021,209500,1.52966E+12
19/10/2021,209000,1.52966E+12
20/10/2021,209000,1.52966E+12
21/10/2021,207500,1.52966E+12
22/10/2021,207500,1.52966E+12
25/10/2021,211000,1.52966E+12
26/10/2021,213500,1.52966E+12
27/10/2021,213500,1.52966E+12
28/10/2021,210000,1.52966E+12
29/10/2021,208000,1.52966E+12
01/11/2021,208000,1.52966E+12
02/11/2021,210000,1.52966E+12
03/11/2021,208500,1.52966E+12
04/11/2021,214000,1.52966E+12
05/11/2021,215000,1.52966E+12
08/11/2021,215000,1.52966E+12
09/11/2021,213000,1.52966E+12
10/11/2021,208500,1.52966E+12
11/11/2021,205000,1.52966E+12
12/11/2021,208000,1.52966E+12
15/11/2021,209000,1.52966E+12
16/11/2021,206500,1.52966E+12
17/11/2021,207000,1.52966E+12
18/11/2021,205000,1.52966E+12
19/11/2021,209500,1.52966E+12
22/11/2021,218500,1.52966E+12
23/11/2021,215000,1.52966E+12
24/11/2021,212000,1.52966E+12
25/11/2021,210000,1.52966E+12
26/11/2021,205500,1.52966E+12
29/11/2021,200500,1.52966E+12
30/11/2021,195500,1.52966E+12
01/12/2021,201000,1.52966E+12
02/12/2021,205500,1.52966E+12
03/12/2021,206000,1.52966E+12
06/12/2021,206500,1.52966E+12
07/12/2021,207500,1.52966E+12
08/12/2021,207500,1.52966E+12
09/12/2021,207000,1.52966E+12
10/12/2021,207500,1.52966E+12
13/12/2021,209000,1.52966E+12
14/12/2021,211000,1.52966E+12
15/12/2021,209000,1.52966E+12
16/12/2021,209500,1.52966E+12
17/12/2021,209500,1.52966E+12
20/12/2021,205000,1.52966E+12
21/12/2021,205000,1.52966E+12
22/12/2021,206500,1.52966E+12
23/12/2021,209000,1.52966E+12
24/12/2021,215500,1.52966E+12
27/12/2021,213500,1.52966E+12
28/12/2021,214000,1.52966E+12
29/12/2021,212000,1.52966E+12
30/12/2021,209000,1.52966E+12
03/01/2022,210500,1.92893E+12
04/01/2022,210000,1.92893E+12
05/01/2022,213500,1.92893E+12
06/01/2022,214000,1.92893E+12
07/01/2022,215000,1.92893E+12
10/01/2022,209500,1.92893E+12
11/01/2022,210500,1.92893E+12
12/01/2022,211500,1.92893E+12
13/01/2022,210000,1.92893E+12
14/01/2022,209000,1.92893E+12
17/01/2022,205000,1.92893E+12
18/01/2022,202500,1.92893E+12
19/01/2022,200500,1.92893E+12
20/01/2022,202000,1.92893E+12
21/01/2022,200000,1.92893E+12
24/01/2022,197000,1.92893E+12
25/01/2022,194500,1.92893E+12
26/01/2022,190000,1.92893E+12
27/01/2022,186500,1.92893E+12
28/01/2022,189500,1.92893E+12
03/02/2022,191500,1.92893E+12
04/02/2022,190000,1.92893E+12
07/02/2022,186500,1.92893E+12
08/02/2022,184500,1.92893E+12
09/02/2022,185000,1.92893E+12
10/02/2022,185500,1.92893E+12
11/02/2022,183000,1.92893E+12
14/02/2022,176500,1.92893E+12
15/02/2022,180500,1.92893E+12
16/02/2022,182000,1.92893E+12
17/02/2022,183500,1.92893E+12
