date,close,net_profit
08/07/2020,35050,1.16658E+12
09/07/2020,34700,1.16658E+12
10/07/2020,33950,1.16658E+12
13/07/2020,35350,1.16658E+12
14/07/2020,35100,1.16658E+12
15/07/2020,35650,1.16658E+12
16/07/2020,35950,1.16658E+12
17/07/2020,35650,1.16658E+12
20/07/2020,36900,1.16658E+12
21/07/2020,36700,1.16658E+12
22/07/2020,36200,1.16658E+12
23/07/2020,35850,1.16658E+12
24/07/2020,35400,1.16658E+12
27/07/2020,35450,1.16658E+12
28/07/2020,35700,1.16658E+12
29/07/2020,36200,1.16658E+12
30/07/2020,35950,1.16658E+12
31/07/2020,35250,1.16658E+12
03/08/2020,35250,1.16658E+12
04/08/2020,35500,1.16658E+12
05/08/2020,35500,1.16658E+12
06/08/2020,36550,1.16658E+12
07/08/2020,36150,1.16658E+12
10/08/2020,37150,1.16658E+12
11/08/2020,38800,1.16658E+12
12/08/2020,40350,1.16658E+12
13/08/2020,41500,1.16658E+12
14/08/2020,39800,1.16658E+12
18/08/2020,38150,1.16658E+12
19/08/2020,38000,1.16658E+12
20/08/2020,36450,1.16658E+12
21/08/2020,36750,1.16658E+12
24/08/2020,36950,1.16658E+12
25/08/2020,37950,1.16658E+12
26/08/2020,37100,1.16658E+12
27/08/2020,36950,1.16658E+12
28/08/2020,38000,1.16658E+12
31/08/2020,36850,1.16658E+12
01/09/2020,37400,1.16658E+12
02/09/2020,37700,1.16658E+12
03/09/2020,37400,1.16658E+12
04/09/2020,36950,1.16658E+12
07/09/2020,38250,1.16658E+12
08/09/2020,37800,1.16658E+12
09/09/2020,37500,1.16658E+12
10/09/2020,37550,1.16658E+12
11/09/2020,37150,1.16658E+12
14/09/2020,38300,1.16658E+12
15/09/2020,38350,1.16658E+12
16/09/2020,37900,1.16658E+12
17/09/2020,37950,1.16658E+12
18/09/2020,37750,1.16658E+12
21/09/2020,37650,1.16658E+12
22/09/2020,37450,1.16658E+12
23/09/2020,37550,1.16658E+12
24/09/2020,37200,1.16658E+12
25/09/2020,38200,1.16658E+12
28/09/2020,38200,1.16658E+12
29/09/2020,37550,1.16658E+12
05/10/2020,39050,5.77228E+11
06/10/2020,39000,5.77228E+11
07/10/2020,39900,5.77228E+11
08/10/2020,39850,5.77228E+11
12/10/2020,40750,5.77228E+11
13/10/2020,40200,5.77228E+11
14/10/2020,38750,5.77228E+11
15/10/2020,39050,5.77228E+11
16/10/2020,39400,5.77228E+11
19/10/2020,40700,5.77228E+11
20/10/2020,40750,5.77228E+11
21/10/2020,41450,5.77228E+11
22/10/2020,41900,5.77228E+11
23/10/2020,42250,5.77228E+11
26/10/2020,42400,5.77228E+11
27/10/2020,41750,5.77228E+11
28/10/2020,42050,5.77228E+11
29/10/2020,41000,5.77228E+11
30/10/2020,40100,5.77228E+11
02/11/2020,42000,5.77228E+11
03/11/2020,42650,5.77228E+11
04/11/2020,41550,5.77228E+11
05/11/2020,42900,5.77228E+11
06/11/2020,42650,5.77228E+11
09/11/2020,42950,5.77228E+11
10/11/2020,44700,5.77228E+11
11/11/2020,47250,5.77228E+11
12/11/2020,46350,5.77228E+11
13/11/2020,44950,5.77228E+11
16/11/2020,45700,5.77228E+11
17/11/2020,46550,5.77228E+11
18/11/2020,46850,5.77228E+11
19/11/2020,46500,5.77228E+11
20/11/2020,45650,5.77228E+11
23/11/2020,46450,5.77228E+11
24/11/2020,46400,5.77228E+11
25/11/2020,48300,5.77228E+11
26/11/2020,48450,5.77228E+11
27/11/2020,47950,5.77228E+11
30/11/2020,45350,5.77228E+11
01/12/2020,45900,5.77228E+11
02/12/2020,46800,5.77228E+11
03/12/2020,47150,5.77228E+11
04/12/2020,47200,5.77228E+11
07/12/2020,47200,5.77228E+11
08/12/2020,45900,5.77228E+11
09/12/2020,46150,5.77228E+11
10/12/2020,46400,5.77228E+11
11/12/2020,47100,5.77228E+11
14/12/2020,47000,5.77228E+11
15/12/2020,46300,5.77228E+11
16/12/2020,46050,5.77228E+11
17/12/2020,45250,5.77228E+11
18/12/2020,44950,5.77228E+11
21/12/2020,45150,5.77228E+11
22/12/2020,44550,5.77228E+11
23/12/2020,44000,5.77228E+11
24/12/2020,45450,5.77228E+11
28/12/2020,45600,5.77228E+11
29/12/2020,43400,5.77228E+11
30/12/2020,43400,5.77228E+11
04/01/2021,42450,1.27002E+12
05/01/2021,43550,1.27002E+12
06/01/2021,44000,1.27002E+12
07/01/2021,46000,1.27002E+12
08/01/2021,46500,1.27002E+12
11/01/2021,45900,1.27002E+12
12/01/2021,46200,1.27002E+12
13/01/2021,47300,1.27002E+12
14/01/2021,46550,1.27002E+12
15/01/2021,45200,1.27002E+12
18/01/2021,45250,1.27002E+12
19/01/2021,45200,1.27002E+12
20/01/2021,45150,1.27002E+12
21/01/2021,44750,1.27002E+12
22/01/2021,44050,1.27002E+12
25/01/2021,44100,1.27002E+12
26/01/2021,43000,1.27002E+12
27/01/2021,42400,1.27002E+12
28/01/2021,41100,1.27002E+12
29/01/2021,40300,1.27002E+12
01/02/2021,42100,1.27002E+12
02/02/2021,41850,1.27002E+12
03/02/2021,41950,1.27002E+12
04/02/2021,42050,1.27002E+12
05/02/2021,44350,1.27002E+12
08/02/2021,45050,1.27002E+12
09/02/2021,44750,1.27002E+12
10/02/2021,45500,1.27002E+12
15/02/2021,45300,1.27002E+12
16/02/2021,45050,1.27002E+12
17/02/2021,44800,1.27002E+12
18/02/2021,43700,1.27002E+12
19/02/2021,43550,1.27002E+12
22/02/2021,43100,1.27002E+12
23/02/2021,43700,1.27002E+12
24/02/2021,43150,1.27002E+12
25/02/2021,44750,1.27002E+12
26/02/2021,43800,1.27002E+12
02/03/2021,44500,1.27002E+12
03/03/2021,45500,1.27002E+12
04/03/2021,45800,1.27002E+12
05/03/2021,47000,1.27002E+12
08/03/2021,49950,1.27002E+12
09/03/2021,52600,1.27002E+12
10/03/2021,51600,1.27002E+12
11/03/2021,52000,1.27002E+12
12/03/2021,50400,1.27002E+12
15/03/2021,51200,1.27002E+12
16/03/2021,51200,1.27002E+12
17/03/2021,50700,1.27002E+12
18/03/2021,50300,1.27002E+12
19/03/2021,49650,1.27002E+12
22/03/2021,51400,1.27002E+12
23/03/2021,51400,1.27002E+12
24/03/2021,51000,1.27002E+12
25/03/2021,52600,1.27002E+12
26/03/2021,53200,1.27002E+12
29/03/2021,53700,1.27002E+12
30/03/2021,54900,1.27002E+12
31/03/2021,56200,1.27002E+12
01/04/2021,55000,1.20428E+12
02/04/2021,53900,1.20428E+12
05/04/2021,54600,1.20428E+12
06/04/2021,53000,1.20428E+12
07/04/2021,53600,1.20428E+12
08/04/2021,52800,1.20428E+12
09/04/2021,52600,1.20428E+12
12/04/2021,53400,1.20428E+12
13/04/2021,53500,1.20428E+12
14/04/2021,53200,1.20428E+12
15/04/2021,54000,1.20428E+12
16/04/2021,52700,1.20428E+12
19/04/2021,52300,1.20428E+12
20/04/2021,53100,1.20428E+12
21/04/2021,52400,1.20428E+12
22/04/2021,53500,1.20428E+12
23/04/2021,54300,1.20428E+12
26/04/2021,55000,1.20428E+12
27/04/2021,55000,1.20428E+12
28/04/2021,55000,1.20428E+12
29/04/2021,53900,1.20428E+12
30/04/2021,54700,1.20428E+12
03/05/2021,53700,1.20428E+12
04/05/2021,53300,1.20428E+12
06/05/2021,57500,1.20428E+12
07/05/2021,58300,1.20428E+12
10/05/2021,59500,1.20428E+12
11/05/2021,59700,1.20428E+12
12/05/2021,58400,1.20428E+12
13/05/2021,58800,1.20428E+12
14/05/2021,57600,1.20428E+12
17/05/2021,57900,1.20428E+12
18/05/2021,58800,1.20428E+12
20/05/2021,58000,1.20428E+12
21/05/2021,56300,1.20428E+12
24/05/2021,56900,1.20428E+12
25/05/2021,58100,1.20428E+12
26/05/2021,57200,1.20428E+12
27/05/2021,55400,1.20428E+12
28/05/2021,57000,1.20428E+12
31/05/2021,58800,1.20428E+12
01/06/2021,58800,1.20428E+12
02/06/2021,58900,1.20428E+12
03/06/2021,58300,1.20428E+12
04/06/2021,57600,1.20428E+12
07/06/2021,58000,1.20428E+12
08/06/2021,57900,1.20428E+12
09/06/2021,56900,1.20428E+12
10/06/2021,57200,1.20428E+12
11/06/2021,57000,1.20428E+12
14/06/2021,56200,1.20428E+12
15/06/2021,55900,1.20428E+12
16/06/2021,56900,1.20428E+12
17/06/2021,56900,1.20428E+12
18/06/2021,56800,1.20428E+12
21/06/2021,55100,1.20428E+12
22/06/2021,55800,1.20428E+12
23/06/2021,55500,1.20428E+12
24/06/2021,56100,1.20428E+12
25/06/2021,57300,1.20428E+12
28/06/2021,57200,1.20428E+12
29/06/2021,56100,1.20428E+12
30/06/2021,55800,1.20428E+12
01/07/2021,54700,1.29812E+12
02/07/2021,54500,1.29812E+12
05/07/2021,54000,1.29812E+12
06/07/2021,53800,1.29812E+12
07/07/2021,52800,1.29812E+12
08/07/2021,52300,1.29812E+12
09/07/2021,50400,1.29812E+12
12/07/2021,51500,1.29812E+12
13/07/2021,52200,1.29812E+12
14/07/2021,51500,1.29812E+12
15/07/2021,51800,1.29812E+12
16/07/2021,52500,1.29812E+12
19/07/2021,51100,1.29812E+12
20/07/2021,50800,1.29812E+12
21/07/2021,50600,1.29812E+12
22/07/2021,51800,1.29812E+12
23/07/2021,52200,1.29812E+12
26/07/2021,51800,1.29812E+12
27/07/2021,52100,1.29812E+12
28/07/2021,52500,1.29812E+12
29/07/2021,52600,1.29812E+12
30/07/2021,51300,1.29812E+12
02/08/2021,50900,1.29812E+12
03/08/2021,51600,1.29812E+12
04/08/2021,52700,1.29812E+12
05/08/2021,52000,1.29812E+12
06/08/2021,52200,1.29812E+12
09/08/2021,53000,1.29812E+12
10/08/2021,52300,1.29812E+12
11/08/2021,53600,1.29812E+12
12/08/2021,53400,1.29812E+12
13/08/2021,53200,1.29812E+12
17/08/2021,53200,1.29812E+12
18/08/2021,53000,1.29812E+12
19/08/2021,51300,1.29812E+12
20/08/2021,50800,1.29812E+12
23/08/2021,51100,1.29812E+12
24/08/2021,52500,1.29812E+12
25/08/2021,53700,1.29812E+12
26/08/2021,54200,1.29812E+12
27/08/2021,54700,1.29812E+12
30/08/2021,52500,1.29812E+12
31/08/2021,52900,1.29812E+12
01/09/2021,53100,1.29812E+12
02/09/2021,53100,1.29812E+12
03/09/2021,52900,1.29812E+12
06/09/2021,51800,1.29812E+12
07/09/2021,51400,1.29812E+12
08/09/2021,52500,1.29812E+12
09/09/2021,51800,1.29812E+12
10/09/2021,51500,1.29812E+12
13/09/2021,51800,1.29812E+12
14/09/2021,52300,1.29812E+12
15/09/2021,52700,1.29812E+12
16/09/2021,52100,1.29812E+12
17/09/2021,52100,1.29812E+12
23/09/2021,51500,1.29812E+12
24/09/2021,53000,1.29812E+12
27/09/2021,52900,1.29812E+12
28/09/2021,54500,1.29812E+12
29/09/2021,55200,1.29812E+12
30/09/2021,55300,1.29812E+12
01/10/2021,55200,6.37128E+11
05/10/2021,54800,6.37128E+11
06/10/2021,54200,6.37128E+11
07/10/2021,55800,6.37128E+11
08/10/2021,55100,6.37128E+11
12/10/2021,54600,6.37128E+11
13/10/2021,53700,6.37128E+11
14/10/2021,54600,6.37128E+11
15/10/2021,55800,6.37128E+11
18/10/2021,55900,6.37128E+11
19/10/2021,55400,6.37128E+11
20/10/2021,56100,6.37128E+11
21/10/2021,57400,6.37128E+11
22/10/2021,57600,6.37128E+11
25/10/2021,59100,6.37128E+11
26/10/2021,59100,6.37128E+11
27/10/2021,58600,6.37128E+11
28/10/2021,57800,6.37128E+11
29/10/2021,56600,6.37128E+11
01/11/2021,56800,6.37128E+11
02/11/2021,57000,6.37128E+11
03/11/2021,55400,6.37128E+11
04/11/2021,56000,6.37128E+11
05/11/2021,55100,6.37128E+11
08/11/2021,55300,6.37128E+11
09/11/2021,55800,6.37128E+11
10/11/2021,55800,6.37128E+11
11/11/2021,55900,6.37128E+11
12/11/2021,56400,6.37128E+11
15/11/2021,56300,6.37128E+11
16/11/2021,56900,6.37128E+11
17/11/2021,55900,6.37128E+11
18/11/2021,55800,6.37128E+11
19/11/2021,56700,6.37128E+11
22/11/2021,56400,6.37128E+11
23/11/2021,57100,6.37128E+11
24/11/2021,57600,6.37128E+11
25/11/2021,57100,6.37128E+11
26/11/2021,55800,6.37128E+11
29/11/2021,55300,6.37128E+11
30/11/2021,52800,6.37128E+11
01/12/2021,53900,6.37128E+11
02/12/2021,55000,6.37128E+11
03/12/2021,57000,6.37128E+11
06/12/2021,57000,6.37128E+11
07/12/2021,57400,6.37128E+11
08/12/2021,57500,6.37128E+11
09/12/2021,57600,6.37128E+11
10/12/2021,57900,6.37128E+11
13/12/2021,57500,6.37128E+11
14/12/2021,57400,6.37128E+11
15/12/2021,57300,6.37128E+11
16/12/2021,56600,6.37128E+11
17/12/2021,58400,6.37128E+11
20/12/2021,56800,6.37128E+11
21/12/2021,57200,6.37128E+11
22/12/2021,57100,6.37128E+11
23/12/2021,57400,6.37128E+11
24/12/2021,57400,6.37128E+11
27/12/2021,56700,6.37128E+11
28/12/2021,56800,6.37128E+11
29/12/2021,55400,6.37128E+11
30/12/2021,55000,6.37128E+11
03/01/2022,55300,1.45314E+12
04/01/2022,56400,1.45314E+12
05/01/2022,56600,1.45314E+12
06/01/2022,55800,1.45314E+12
07/01/2022,55700,1.45314E+12
10/01/2022,57800,1.45314E+12
11/01/2022,60000,1.45314E+12
12/01/2022,61900,1.45314E+12
13/01/2022,62300,1.45314E+12
14/01/2022,62200,1.45314E+12
17/01/2022,61200,1.45314E+12
18/01/2022,61700,1.45314E+12
19/01/2022,61900,1.45314E+12
20/01/2022,59500,1.45314E+12
21/01/2022,60300,1.45314E+12
24/01/2022,58800,1.45314E+12
25/01/2022,57100,1.45314E+12
26/01/2022,59100,1.45314E+12
27/01/2022,58000,1.45314E+12
28/01/2022,59500,1.45314E+12
03/02/2022,59400,1.45314E+12
04/02/2022,60900,1.45314E+12
07/02/2022,61200,1.45314E+12
08/02/2022,60700,1.45314E+12
09/02/2022,63800,1.45314E+12
10/02/2022,65500,1.45314E+12
11/02/2022,65800,1.45314E+12
14/02/2022,64600,1.45314E+12
15/02/2022,64500,1.45314E+12
16/02/2022,64600,1.45314E+12
17/02/2022,65100,1.45314E+12
18/02/2022,63700,1.45314E+12
21/02/2022,63300,1.45314E+12
22/02/2022,62600,1.45314E+12
23/02/2022,62200,1.45314E+12
24/02/2022,61000,1.45314E+12
25/02/2022,58900,1.45314E+12
28/02/2022,59700,1.45314E+12
02/03/2022,57300,1.45314E+12
03/03/2022,58400,1.45314E+12
04/03/2022,57500,1.45314E+12
07/03/2022,55000,1.45314E+12
08/03/2022,53200,1.45314E+12
10/03/2022,54600,1.45314E+12
11/03/2022,55000,1.45314E+12
14/03/2022,55800,1.45314E+12
15/03/2022,56700,1.45314E+12
16/03/2022,56900,1.45314E+12
17/03/2022,57900,1.45314E+12
18/03/2022,57500,1.45314E+12
21/03/2022,57400,1.45314E+12
22/03/2022,58600,1.45314E+12
23/03/2022,61100,1.45314E+12
24/03/2022,61400,1.45314E+12
25/03/2022,60900,1.45314E+12
28/03/2022,61200,1.45314E+12
29/03/2022,60600,1.45314E+12
30/03/2022,60000,1.45314E+12
31/03/2022,61300,1.45314E+12
01/04/2022,60800,1.30347E+12
04/04/2022,61100,1.30347E+12
05/04/2022,59500,1.30347E+12
06/04/2022,59700,1.30347E+12
07/04/2022,58200,1.30347E+12
08/04/2022,58200,1.30347E+12
11/04/2022,59600,1.30347E+12
12/04/2022,59600,1.30347E+12
13/04/2022,59700,1.30347E+12
14/04/2022,59800,1.30347E+12
15/04/2022,59400,1.30347E+12
18/04/2022,59600,1.30347E+12
19/04/2022,59700,1.30347E+12
20/04/2022,60000,1.30347E+12
21/04/2022,60300,1.30347E+12
22/04/2022,61900,1.30347E+12
25/04/2022,60000,1.30347E+12
26/04/2022,60000,1.30347E+12
27/04/2022,57900,1.30347E+12
28/04/2022,59100,1.30347E+12
29/04/2022,58500,1.30347E+12
02/05/2022,58300,1.30347E+12
03/05/2022,58600,1.30347E+12
04/05/2022,59900,1.30347E+12
06/05/2022,59600,1.30347E+12
09/05/2022,58900,1.30347E+12
10/05/2022,58000,1.30347E+12
11/05/2022,56900,1.30347E+12
12/05/2022,57700,1.30347E+12
13/05/2022,58300,1.30347E+12
16/05/2022,58700,1.30347E+12
17/05/2022,58000,1.30347E+12
18/05/2022,58000,1.30347E+12
19/05/2022,56700,1.30347E+12
20/05/2022,57800,1.30347E+12
23/05/2022,58300,1.30347E+12
24/05/2022,59400,1.30347E+12
25/05/2022,59600,1.30347E+12
26/05/2022,59200,1.30347E+12
27/05/2022,59800,1.30347E+12
30/05/2022,60000,1.30347E+12
31/05/2022,60400,1.30347E+12
02/06/2022,58200,1.30347E+12
03/06/2022,58200,1.30347E+12
07/06/2022,57400,1.30347E+12
08/06/2022,57400,1.30347E+12
09/06/2022,57100,1.30347E+12
10/06/2022,55400,1.30347E+12
13/06/2022,53800,1.30347E+12
14/06/2022,54800,1.30347E+12
15/06/2022,54000,1.30347E+12
16/06/2022,52800,1.30347E+12
17/06/2022,52100,1.30347E+12
20/06/2022,51400,1.30347E+12
21/06/2022,50800,1.30347E+12
22/06/2022,48650,1.30347E+12
23/06/2022,47900,1.30347E+12
24/06/2022,49000,1.30347E+12
27/06/2022,48900,1.30347E+12
28/06/2022,49400,1.30347E+12
29/06/2022,48100,1.30347E+12
30/06/2022,48150,1.30347E+12
01/07/2022,48200,1.27133E+12
04/07/2022,46950,1.27133E+12
05/07/2022,47300,1.27133E+12
06/07/2022,45650,1.27133E+12
07/07/2022,46050,1.27133E+12
08/07/2022,47000,1.27133E+12
11/07/2022,46850,1.27133E+12
12/07/2022,46100,1.27133E+12
13/07/2022,45300,1.27133E+12
14/07/2022,45350,1.27133E+12
15/07/2022,44050,1.27133E+12
18/07/2022,46150,1.27133E+12
19/07/2022,46300,1.27133E+12
20/07/2022,48500,1.27133E+12
21/07/2022,48650,1.27133E+12
22/07/2022,47750,1.27133E+12
25/07/2022,47850,1.27133E+12
26/07/2022,47700,1.27133E+12
27/07/2022,47700,1.27133E+12
28/07/2022,47650,1.27133E+12
29/07/2022,48450,1.27133E+12
01/08/2022,47950,1.27133E+12
02/08/2022,47500,1.27133E+12
03/08/2022,47700,1.27133E+12
04/08/2022,48100,1.27133E+12
05/08/2022,50400,1.27133E+12
08/08/2022,50600,1.27133E+12
09/08/2022,50900,1.27133E+12
10/08/2022,50800,1.27133E+12
11/08/2022,52200,1.27133E+12
12/08/2022,52200,1.27133E+12
16/08/2022,51800,1.27133E+12
17/08/2022,51900,1.27133E+12
18/08/2022,50700,1.27133E+12
19/08/2022,50800,1.27133E+12
22/08/2022,49750,1.27133E+12
23/08/2022,49000,1.27133E+12
24/08/2022,50400,1.27133E+12
25/08/2022,50300,1.27133E+12
26/08/2022,50100,1.27133E+12
29/08/2022,49200,1.27133E+12
30/08/2022,49600,1.27133E+12
31/08/2022,49450,1.27133E+12
01/09/2022,47750,1.27133E+12
02/09/2022,47150,1.27133E+12
05/09/2022,48100,1.27133E+12
06/09/2022,48150,1.27133E+12
07/09/2022,46850,1.27133E+12
08/09/2022,48200,1.27133E+12
13/09/2022,49950,1.27133E+12
14/09/2022,49800,1.27133E+12
15/09/2022,49600,1.27133E+12
16/09/2022,50100,1.27133E+12
19/09/2022,49600,1.27133E+12
20/09/2022,49950,1.27133E+12
21/09/2022,48800,1.27133E+12
22/09/2022,49050,1.27133E+12
23/09/2022,49400,1.27133E+12
26/09/2022,46450,1.27133E+12
27/09/2022,44500,1.27133E+12
28/09/2022,44350,1.27133E+12
29/09/2022,44250,1.27133E+12
30/09/2022,43700,1.27133E+12
04/10/2022,44700,3.66895E+11
05/10/2022,46500,3.66895E+11
06/10/2022,45800,3.66895E+11
07/10/2022,45900,3.66895E+11
11/10/2022,44650,3.66895E+11
12/10/2022,44550,3.66895E+11
13/10/2022,44700,3.66895E+11
14/10/2022,46750,3.66895E+11
17/10/2022,45900,3.66895E+11
18/10/2022,47350,3.66895E+11
19/10/2022,47900,3.66895E+11
20/10/2022,46500,3.66895E+11
21/10/2022,46000,3.66895E+11
24/10/2022,45150,3.66895E+11
25/10/2022,45750,3.66895E+11
26/10/2022,45300,3.66895E+11
27/10/2022,47000,3.66895E+11
28/10/2022,47800,3.66895E+11
31/10/2022,48050,3.66895E+11
01/11/2022,47300,3.66895E+11
02/11/2022,47900,3.66895E+11
03/11/2022,47500,3.66895E+11
04/11/2022,47100,3.66895E+11
07/11/2022,47450,3.66895E+11
08/11/2022,47750,3.66895E+11
09/11/2022,49100,3.66895E+11
10/11/2022,49100,3.66895E+11
11/11/2022,49400,3.66895E+11
14/11/2022,49650,3.66895E+11
15/11/2022,49600,3.66895E+11
16/11/2022,50100,3.66895E+11
17/11/2022,48550,3.66895E+11
18/11/2022,49000,3.66895E+11
21/11/2022,49700,3.66895E+11
22/11/2022,49800,3.66895E+11
23/11/2022,49950,3.66895E+11
24/11/2022,51000,3.66895E+11
25/11/2022,50400,3.66895E+11
28/11/2022,49300,3.66895E+11
29/11/2022,51600,3.66895E+11
30/11/2022,52500,3.66895E+11
01/12/2022,53500,3.66895E+11
02/12/2022,52400,3.66895E+11
05/12/2022,52500,3.66895E+11
06/12/2022,52100,3.66895E+11
07/12/2022,50800,3.66895E+11
08/12/2022,50400,3.66895E+11
09/12/2022,52600,3.66895E+11
12/12/2022,53300,3.66895E+11
13/12/2022,53300,3.66895E+11
14/12/2022,52900,3.66895E+11
15/12/2022,51600,3.66895E+11
16/12/2022,51900,3.66895E+11
19/12/2022,52200,3.66895E+11
20/12/2022,52900,3.66895E+11
21/12/2022,52300,3.66895E+11
22/12/2022,52600,3.66895E+11
23/12/2022,51600,3.66895E+11
26/12/2022,51000,3.66895E+11
27/12/2022,51500,3.66895E+11
28/12/2022,49450,3.66895E+11
29/12/2022,48500,3.66895E+11
02/01/2023,47600,1.49763E+12
03/01/2023,49050,1.49763E+12
04/01/2023,50500,1.49763E+12
05/01/2023,53900,1.49763E+12
06/01/2023,56700,1.49763E+12
09/01/2023,57200,1.49763E+12
10/01/2023,57800,1.49763E+12
11/01/2023,56400,1.49763E+12
12/01/2023,56500,1.49763E+12
13/01/2023,57400,1.49763E+12
16/01/2023,60000,1.49763E+12
17/01/2023,59100,1.49763E+12
18/01/2023,58500,1.49763E+12
19/01/2023,57200,1.49763E+12
20/01/2023,57000,1.49763E+12
25/01/2023,58500,1.49763E+12
26/01/2023,58900,1.49763E+12
27/01/2023,57700,1.49763E+12
30/01/2023,57300,1.49763E+12
31/01/2023,55900,1.49763E+12
01/02/2023,57400,1.49763E+12
02/02/2023,56400,1.49763E+12
03/02/2023,56900,1.49763E+12
06/02/2023,55700,1.49763E+12
07/02/2023,55500,1.49763E+12
08/02/2023,55700,1.49763E+12
09/02/2023,54200,1.49763E+12
10/02/2023,55700,1.49763E+12
13/02/2023,55300,1.49763E+12
14/02/2023,53000,1.49763E+12
15/02/2023,50400,1.49763E+12
16/02/2023,49800,1.49763E+12
17/02/2023,50000,1.49763E+12
20/02/2023,50700,1.49763E+12
21/02/2023,50600,1.49763E+12
22/02/2023,49700,1.49763E+12
23/02/2023,50000,1.49763E+12
24/02/2023,50700,1.49763E+12
27/02/2023,50600,1.49763E+12
28/02/2023,51300,1.49763E+12
02/03/2023,50600,1.49763E+12
03/03/2023,50000,1.49763E+12
06/03/2023,50200,1.49763E+12
07/03/2023,50800,1.49763E+12
08/03/2023,50600,1.49763E+12
09/03/2023,50700,1.49763E+12
10/03/2023,49700,1.49763E+12
13/03/2023,50300,1.49763E+12
14/03/2023,48400,1.49763E+12
15/03/2023,49000,1.49763E+12
16/03/2023,48050,1.49763E+12
17/03/2023,48450,1.49763E+12
20/03/2023,48400,1.49763E+12
21/03/2023,48450,1.49763E+12
22/03/2023,49150,1.49763E+12
23/03/2023,48950,1.49763E+12
24/03/2023,47050,1.49763E+12
27/03/2023,46700,1.49763E+12
28/03/2023,47900,1.49763E+12
29/03/2023,48050,1.49763E+12
30/03/2023,47200,1.49763E+12
31/03/2023,47650,1.49763E+12
03/04/2023,47300,1.49906E+12
04/04/2023,47750,1.49906E+12
05/04/2023,47850,1.49906E+12
06/04/2023,46650,1.49906E+12
07/04/2023,47000,1.49906E+12
10/04/2023,46550,1.49906E+12
11/04/2023,46950,1.49906E+12
12/04/2023,46900,1.49906E+12
13/04/2023,47200,1.49906E+12
14/04/2023,48650,1.49906E+12
17/04/2023,48400,1.49906E+12
18/04/2023,48400,1.49906E+12
19/04/2023,49450,1.49906E+12
20/04/2023,50400,1.49906E+12
21/04/2023,50100,1.49906E+12
24/04/2023,49200,1.49906E+12
25/04/2023,49750,1.49906E+12
26/04/2023,48950,1.49906E+12
27/04/2023,48250,1.49906E+12
28/04/2023,49500,1.49906E+12
02/05/2023,49500,1.49906E+12
03/05/2023,48300,1.49906E+12
04/05/2023,48700,1.49906E+12
08/05/2023,49250,1.49906E+12
09/05/2023,49150,1.49906E+12
10/05/2023,48600,1.49906E+12
11/05/2023,49200,1.49906E+12
12/05/2023,48600,1.49906E+12
15/05/2023,48800,1.49906E+12
16/05/2023,49300,1.49906E+12
17/05/2023,48850,1.49906E+12
18/05/2023,49500,1.49906E+12
19/05/2023,49500,1.49906E+12
22/05/2023,49350,1.49906E+12
23/05/2023,49400,1.49906E+12
24/05/2023,49300,1.49906E+12
25/05/2023,48300,1.49906E+12
26/05/2023,47950,1.49906E+12
30/05/2023,48350,1.49906E+12
31/05/2023,48000,1.49906E+12
01/06/2023,46800,1.49906E+12
02/06/2023,47450,1.49906E+12
05/06/2023,48550,1.49906E+12
07/06/2023,48400,1.49906E+12
08/06/2023,48450,1.49906E+12
09/06/2023,49450,1.49906E+12
12/06/2023,48750,1.49906E+12
13/06/2023,48500,1.49906E+12
14/06/2023,48550,1.49906E+12
15/06/2023,48200,1.49906E+12
16/06/2023,48300,1.49906E+12
19/06/2023,48150,1.49906E+12
20/06/2023,47850,1.49906E+12
21/06/2023,46900,1.49906E+12
22/06/2023,47800,1.49906E+12
23/06/2023,46950,1.49906E+12
26/06/2023,47200,1.49906E+12
27/06/2023,47550,1.49906E+12
28/06/2023,48150,1.49906E+12
29/06/2023,47100,1.49906E+12
30/06/2023,47750,1.49906E+12
03/07/2023,48650,1.37376E+12
04/07/2023,48400,1.37376E+12
05/07/2023,47750,1.37376E+12
06/07/2023,46700,1.37376E+12
07/07/2023,46500,1.37376E+12
10/07/2023,46750,1.37376E+12
11/07/2023,47250,1.37376E+12
12/07/2023,47000,1.37376E+12
13/07/2023,47100,1.37376E+12
14/07/2023,48750,1.37376E+12
17/07/2023,48650,1.37376E+12
18/07/2023,48150,1.37376E+12
19/07/2023,48150,1.37376E+12
20/07/2023,48200,1.37376E+12
21/07/2023,48650,1.37376E+12
24/07/2023,47650,1.37376E+12
25/07/2023,47650,1.37376E+12
26/07/2023,49600,1.37376E+12
27/07/2023,51700,1.37376E+12
28/07/2023,51100,1.37376E+12
31/07/2023,51000,1.37376E+12
01/08/2023,52800,1.37376E+12
02/08/2023,52600,1.37376E+12
03/08/2023,51200,1.37376E+12
04/08/2023,52000,1.37376E+12
07/08/2023,51200,1.37376E+12
08/08/2023,51800,1.37376E+12
09/08/2023,50800,1.37376E+12
10/08/2023,51400,1.37376E+12
11/08/2023,51600,1.37376E+12
14/08/2023,51600,1.37376E+12
16/08/2023,51000,1.37376E+12
17/08/2023,51800,1.37376E+12
18/08/2023,52000,1.37376E+12
21/08/2023,51800,1.37376E+12
22/08/2023,52200,1.37376E+12
23/08/2023,52600,1.37376E+12
24/08/2023,53200,1.37376E+12
25/08/2023,52500,1.37376E+12
28/08/2023,52600,1.37376E+12
